component,kind,time,P,Q,T,U,d,fill_level,h,m,m_l,m_v,s
kerosene_tank_500psi,Tank,0.4,3486916.8270968352,,293.15674246120767,-4897846.115829227,751.8335026135561,0.8063620441128622,-500294.7049220228,9.7,9.7,0.0,-1302.3898338468184
kerosene_tank_500psi,Tank,0.4,3479266.9401354766,,293.155438109947,-4897846.115829227,751.8291144928536,0.8063667505200911,-500304.8528867902,9.7,9.7,0.0,-1302.3897416101179
kerosene_tank_500psi,Tank,0.5,3471636.69748847,,293.15413701883364,-4897846.115829227,751.8247373920133,0.8063714451628793,-500314.97490885155,9.7,9.7,0.0,-1302.389649805384
kerosene_tank_500psi,Tank,0.5,3464026.040198703,,293.1528391784907,-4897846.115829227,751.82037127909,0.8063761280750777,-500325.0710655326,9.7,9.7,0.0,-1302.389558430429
kerosene_tank_500psi,Tank,0.6,3456434.9095174223,,293.151544579572,-4897846.115829227,751.8160161222464,0.8063807992904247,-500335.1414338863,9.7,9.7,0.0,-1302.389467483089
kerosene_tank_500psi,Tank,0.6,3448863.2469031503,,293.15025321276283,-4897846.115829227,751.8116718897514,0.8063854588425474,-500345.1860906981,9.7,9.7,0.0,-1302.3893769611886
kerosene_tank_500psi,Tank,0.7,3441310.9940170436,,293.14896506877807,-4897846.115829227,751.8073385499783,0.8063901067649634,-500355.20511249267,9.7,9.7,0.0,-1302.3892868626033
kerosene_tank_500psi,Tank,0.7,3433778.0927239344,,293.147680138364,-4897846.115829227,751.8030160714063,0.8063947430910788,-500365.1985755239,9.7,9.7,0.0,-1302.3891971851792
kerosene_tank_500psi,Tank,0.8,3426264.485093494,,293.1463984122977,-4897846.115829227,751.7987044226203,0.8063993678541899,-500375.16655578435,9.7,9.7,0.0,-1302.389107926785
kerosene_tank_500psi,Tank,0.8,3418770.113396147,,293.1451198813849,-4897846.115829227,751.7944035723076,0.8064039810874847,-500385.109129006,9.7,9.7,0.0,-1302.3890190853297
kerosene_tank_500psi,Tank,0.9,3411294.9201036114,,293.14384453646255,-4897846.115829227,751.7901134892606,0.8064085828240414,-500395.0263706555,9.7,9.7,0.0,-1302.3889306586902
