component,kind,time,P,Q,T,U,d,fill_level,h,m,m_l,m_v,s
pressurized_tank,Node,8.6,6911600.344527808,,266.214589847979,113135.88759987165,89.50227406509724,0.0,257802.05299443152,0.6265159184556807,0.0,0.6265159184556807,5404.462254072363
pressurized_tank,Node,8.6,6899164.297134534,,266.0723194766753,112948.52572624788,89.39845029164252,0.0,257662.94490751618,0.6257891520414977,0.0,0.6257891520414977,5404.461950756067
pressurized_tank,Node,8.7,6886756.977543796,,265.9301960729148,112761.54669921455,89.29478272863388,0.0,257523.9970405567,0.6250634791004371,0.0,0.6250634791004371,5404.461647731814
pressurized_tank,Node,8.7,6874378.299258177,,265.78821935603855,112574.94952104236,89.19127105575981,0.0,257385.2090387815,0.6243388973903187,0.0,0.6243388973903187,5404.461344998898
pressurized_tank,Node,8.8,6862028.176113992,,265.64638904621336,112388.73319735349,89.08791495361665,0.0,257246.58054859177,0.6236154046753165,0.0,0.6236154046753165,5404.461042556626
pressurized_tank,Node,8.8,6849706.522279683,,265.5047048644279,112202.89673710737,88.98471410370512,0.0,257108.1112175565,0.6228929987259358,0.0,0.6228929987259358,5404.4607404043
pressurized_tank,Node,8.8,6837413.252254265,,265.36316653249,112017.43915258654,88.88166818842703,0.0,256969.80069440824,0.6221716773189893,0.0,0.6221716773189893,5404.460438541228
pressurized_tank,Node,8.9,6825148.280865711,,265.22177377302273,111832.35945938261,88.77877689108182,0.0,256831.6486290379,0.6214514382375728,0.0,0.6214514382375728,5404.460136966721
pressurized_tank,Node,9.0,6812911.523269422,,265.080526309462,111647.65667638228,88.67603989586321,0.0,256693.6546724893,0.6207322792710425,0.0,0.6207322792710425,5404.459835680091
pressurized_tank,Node,9.0,6800702.894946649,,264.9394238660529,111463.32982575336,88.57345688785585,0.0,256555.81847695482,0.620014198214991,0.0,0.620014198214991,5404.45953468065
pressurized_tank,Node,9.1,6788522.311702979,,264.798466167847,111279.37793293103,88.47102755303209,0.0,256418.13969576993,0.6192971928712246,0.0,0.6192971928712246,5404.4592339677165
pressurized_tank,Node,9.1,6776369.6896667555,,264.65765294069854,111095.80002660399,88.3687515782485,0.0,256280.61798340926,0.6185812610477396,0.0,0.6185812610477396,5404.458933540611
pressurized_tank,Node,9.2,6764244.945287591,,264.5169839112625,110912.59513870075,88.26662865124271,0.0,256143.25299548064,0.617866400558699,0.0,0.617866400558699,5404.458633398652
pressurized_tank,Node,9.2,6752147.995334811,,264.37645880699,110729.76230437607,88.16465846063005,0.0,256006.04438872155,0.6171526092244104,0.0,0.6171526092244104,5404.458333541165
pressurized_tank,Node,9.2,6740078.756895965,,264.23607735612643,110547.30056199733,88.0628406959003,0.0,255868.9918209932,0.6164398848713022,0.0,0.6164398848713022,5404.458033967477
pressurized_tank,Node,9.3,6728037.1473753285,,264.09583928770803,110365.20895313106,87.96117504741449,0.0,255732.0949512758,0.6157282253319014,0.0,0.6157282253319014,5404.4577346769165
pressurized_tank,Node,9.3,6716023.08449238,,263.9557443315583,110183.48652252955,87.85966120640155,0.0,255595.35343966552,0.6150176284448109,0.0,0.6150176284448109,5404.4574356688145
pressurized_tank,Node,9.4,6704036.486280337,,263.815792218286,110002.13231811742,87.75829886495522,0.0,255458.76694736682,0.6143080920546866,0.0,0.6143080920546866,5404.457136942503
pressurized_tank,Node,9.5,6692077.271084677,,263.6759826792809,109821.1453909784,87.65708771603074,0.0,255322.33513669122,0.6135996140122152,0.0,0.6135996140122152,5404.456838497319
pressurized_tank,Node,9.5,6680145.357561675,,263.5363154467122,109640.52479534208,87.5560274534417,0.0,255186.05767104958,0.612892192174092,0.0,0.612892192174092,5404.456540332599
pressurized_tank,Node,9.6,6668240.664676906,,263.3967902535241,109460.26958857077,87.45511777185688,0.0,255049.9342149491,0.6121858244029982,0.0,0.6121858244029982,5404.4562424476835
pressurized_tank,Node,9.6,6656363.111703839,,263.2574068334338,109280.37883114639,87.35435836679703,0.0,254913.96443398888,0.6114805085675792,0.0,0.6114805085675792,5404.455944841918
pressurized_tank,Node,9.7,6644512.618222365,,263.11816492092834,109100.8515866575,87.25374893463176,0.0,254778.1479948539,0.6107762425424224,0.0,0.6107762425424224,5404.455647514642
pressurized_tank,Node,9.7,6632689.104117373,,262.9790642512614,108921.68692178631,87.15328917257646,0.0,254642.48456531213,0.6100730242080352,0.0,0.6100730242080352,5404.455350465206
pressurized_tank,Node,9.8,6620892.489577294,,262.8401045604503,108742.88390629581,87.05297877868905,0.0,254506.97381420888,0.6093708514508234,0.0,0.6093708514508234,5404.455053692957
pressurized_tank,Node,9.8,6609122.695092726,,262.7012855852736,108564.44161301691,86.95281745186699,0.0,254371.61541146264,0.6086697221630689,0.0,0.6086697221630689,5404.454757197251
pressurized_tank,Node,9.9,6597379.641454971,,262.5626070632677,108386.35911783576,86.85280489184412,0.0,254236.40902806056,0.6079696342429088,0.0,0.6079696342429088,5404.454460977436
pressurized_tank,Node,9.9,6585663.249754682,,262.42406873272427,108208.63549968097,86.75294079918766,0.0,254101.35433605404,0.6072705855943136,0.0,0.6072705855943136,5404.454165032871
pressurized_tank,Node,10.0,6573973.441380419,,262.2856703326871,108031.26984051106,86.65322487529502,0.0,253966.45100855426,0.6065725741270652,0.0,0.6065725741270652,5404.453869362916
pressurized_tank,Node,10.0,6562310.138017282,,262.1474116029494,107854.26122530186,86.55365682239092,0.0,253831.69871972772,0.6058755977567365,0.0,0.6058755977567365,5404.453573966926
pressurized_tank,Node,10.1,6550673.261645541,,262.00929228405096,107677.60874203399,86.45423634352422,0.0,253697.0971447914,0.6051796544046695,0.0,0.6051796544046695,5404.453278844265
pressurized_tank,Node,10.1,6539062.734539223,,261.871312117275,107501.31148168047,86.35496314256491,0.0,253562.6459600097,0.6044847419979544,0.0,0.6044847419979544,5404.4529839943025
pressurized_tank,Node,10.2,6527478.47926479,,261.733470844646,107325.36853819432,86.25583692420123,0.0,253428.3448426878,0.6037908584694086,0.0,0.6037908584694086,5404.452689416401
pressurized_tank,Node,10.2,6515920.418679755,,261.5957682089261,107149.77900849623,86.15685739393649,0.0,253294.1934711705,0.6030980017575555,0.0,0.6030980017575555,5404.45239510993
pressurized_tank,Node,10.2,6504388.475931339,,261.458203953613,106974.54199246234,86.05802425808625,0.0,253160.19152483437,0.6024061698066038,0.0,0.6024061698066038,5404.452101074262
pressurized_tank,Node,10.3,6492882.574455114,,261.3207778229366,106799.65659291206,85.95933722377528,0.0,253026.33868408613,0.6017153605664269,0.0,0.6017153605664269,5404.4518073087675
pressurized_tank,Node,10.4,6481402.637973691,,261.18348956185656,106625.12191559588,85.86079599893459,0.0,252892.6346303578,0.6010255719925421,0.0,0.6010255719925421,5404.4515138128245
pressurized_tank,Node,10.4,6469948.5904953685,,261.04633891605954,106450.93706918339,85.76240029229857,0.0,252759.07904610076,0.60033680204609,0.0,0.60033680204609,5404.451220585811
pressurized_tank,Node,10.5,6458520.356312824,,260.90932563195634,106277.10116525121,85.66414981340198,0.0,252625.671614784,0.5996490486938139,0.0,0.5996490486938139,5404.450927627106
pressurized_tank,Node,10.5,6447117.8600017885,,260.772449456679,106103.61331827106,85.56604427257707,0.0,252492.41202088815,0.5989623099080396,0.0,0.5989623099080396,5404.45063493609
pressurized_tank,Node,10.6,6435741.026419761,,260.6357101380788,105930.4726455979,85.46808338095073,0.0,252359.29994990217,0.5982765836666551,0.0,0.5982765836666551,5404.4503425121475
pressurized_tank,Node,10.6,6424389.7807046715,,260.4991074247222,105757.67826745805,85.37026685044151,0.0,252226.33508831912,0.5975918679530906,0.0,0.5975918679530906,5404.450050354666
pressurized_tank,Node,10.7,6413064.048273635,,260.3626410658899,105585.22930693747,85.27259439375682,0.0,252093.51712363117,0.5969081607562977,0.0,0.5969081607562977,5404.449758463032
pressurized_tank,Node,10.7,6401763.754821626,,260.2263108115725,105413.12488997006,85.17506572439004,0.0,251960.8457443266,0.5962254600707303,0.0,0.5962254600707303,5404.449466836634
pressurized_tank,Node,10.8,6390488.826320215,,260.0901164124687,105241.36414532595,85.0776805566177,0.0,251828.3206398852,0.5955437638963239,0.0,0.5955437638963239,5404.449175474868
pressurized_tank,Node,10.8,6379239.189016309,,259.9540576199829,105069.94620459995,84.98043860549662,0.0,251695.94150077354,0.5948630702384763,0.0,0.5948630702384763,5404.448884377126
pressurized_tank,Node,10.9,6368014.769430865,,259.81813418622176,104898.87020220002,84.88333958686106,0.0,251563.7080184425,0.5941833771080274,0.0,0.5941833771080274,5404.448593542805
pressurized_tank,Node,10.9,6356815.494357644,,259.6823458639919,104728.13527533575,84.78638321732,0.0,251431.61988532217,0.59350468252124,0.0,0.59350468252124,5404.448302971303
pressurized_tank,Node,11.0,6345641.29086196,,259.5466924067974,104557.740564007,84.6895692142543,0.0,251299.67679481715,0.5928269844997801,0.0,0.5928269844997801,5404.44801266202
pressurized_tank,Node,11.0,6334492.086279436,,259.4111735688373,104387.6852109925,84.59289729581387,0.0,251167.8784413034,0.5921502810706971,0.0,0.5921502810706971,5404.447722614357
pressurized_tank,Node,11.1,6323367.808214769,,259.27578910500273,104217.96836183852,84.49636718091497,0.0,251036.22452012525,0.5914745702664048,0.0,0.5914745702664048,5404.447432827721
