component,kind,time,Isp,MR,P,Q,T,U,cstar,d,fill_level,h,m,m_l,m_v,mdot_fu,mdot_ox,s,thrust
lox_tank_500psi,Tank,0.0,,,3542562.07661469,,90.01837104672455,-2612839.9239238026,,1149.4825598747614,0.8425642325688548,-131807.3938887379,19.37025781824322,19.37025781824322,0.0,,,2925.829413109976,
lox_tank_500psi,Tank,0.1,,,3460189.9974063993,,90.0024736014096,-2607723.115094532,,1149.3848875574647,0.8409856709398605,-131878.79822524847,19.332324416613016,19.332324416613016,0.0,,,2925.832288845662,
lox_tank_500psi,Tank,0.1,,,3398995.2897468726,,89.99065560117694,-2604408.103286947,,1149.3123027581405,0.8399696309488607,-131931.85272842663,19.30774861585481,19.30774861585481,0.0,,,2925.8343827575604,
lox_tank_500psi,Tank,0.2,,,3542329.9283163664,,90.01832625982203,-2601335.883474297,,1149.4822846568504,0.8388547178189624,-131807.59510985698,19.28497275067437,19.28497275067437,0.0,,,2925.8294213067716,
lox_tank_500psi,Tank,0.2,,,3476927.805399331,,90.0057048856675,-2597701.6191942045,,1149.4047372687357,0.8377392902197177,-131864.28806144834,19.258030175493836,19.258030175493836,0.0,,,2925.8317098137054,
lox_tank_500psi,Tank,0.2,,,3417045.8822571696,,89.9941422370723,-2594547.8299045865,,1149.3337151641808,0.8367739213677691,-131916.20255923094,19.234649595962363,19.234649595962363,0.0,,,2925.833768885853,
lox_tank_500psi,Tank,0.3,,,3359982.188004577,,89.98311791465729,-2591416.6054396764,,1149.266017753628,0.8358132931678629,-131965.67972504938,19.211436300491506,19.211436300491506,0.0,,,2925.8356987497923,
lox_tank_500psi,Tank,0.4,,,3500152.7048248025,,90.0101877098349,-2588339.852256057,,1149.4322776780089,0.8347001906881557,-131844.15500041298,19.188626827219103,19.188626827219103,0.0,,,2925.8309018778955,
lox_tank_500psi,Tank,0.4,,,3437490.6311174836,,89.99809063633381,-2584746.103037703,,1149.357965521321,0.8335951541988625,-131898.47731475477,19.16198460996873,19.16198460996873,0.0,,,2925.8330697831657,
lox_tank_500psi,Tank,0.5,,,3380314.842296146,,89.9870467016391,-2581651.298723334,,1149.2901413571394,0.8326461972540743,-131948.04960185743,19.139041314852392,19.139041314852392,0.0,,,2925.835014727243,
lox_tank_500psi,Tank,0.5,,,3516491.375717386,,90.01334080195677,-2578564.0019578002,,1149.4516505765675,0.8315336128871399,-131829.99200522067,19.116153676860392,19.116153676860392,0.0,,,2925.8303303720663,
lox_tank_500psi,Tank,0.6,,,3454516.308452862,,90.00137816730815,-2574965.737260151,,1149.3781586733971,0.8304263414136337,-131883.71691262795,19.089477984157764,19.089477984157764,0.0,,,2925.832484507697,
lox_tank_500psi,Tank,0.6,,,3397578.7051312695,,89.99038195082154,-2571829.406205434,,1149.3106222695417,0.8294636133003725,-131933.0809557511,19.066226831043874,19.066226831043874,0.0,,,2925.834430799823,
lox_tank_500psi,Tank,0.7,,,3530038.652449425,,90.01595484705477,-2568711.760578759,,1149.4677126155727,0.8283448936028597,-131818.24905815686,19.043114202129384,19.043114202129384,0.0,,,2925.8298545492207,
lox_tank_500psi,Tank,0.7,,,3468733.261645337,,90.00412296561436,-2565103.057937952,,1149.3950193773933,0.8272334927186153,-131871.39192668058,19.016361127858833,19.016361127858833,0.0,,,2925.8319936363887,
lox_tank_500psi,Tank,0.8,,,3412343.6047977787,,89.99323400448056,-2561951.7774477922,,1149.3281372837116,0.8262652993152116,-131920.27945763373,18.992999147282415,18.992999147282415,0.0,,,2925.8339291066445,
lox_tank_500psi,Tank,0.8,,,3540992.4613086707,,90.01806822893612,-2558838.4627902075,,1149.4806990489467,0.8251516811744304,-131808.75439916222,18.96991862595596,18.96991862595596,0.0,,,2925.8294685205233,
lox_tank_500psi,Tank,0.9,,,3480557.988764494,,90.00640563875821,-2555237.166425496,,1149.4090421805893,0.8240417363555603,-131861.1410868258,18.943220458025486,18.943220458025486,0.0,,,2925.831583872665,
lox_tank_500psi,Tank,0.9,,,3424746.337356195,,89.99562947613936,-2552071.248975463,,1149.3428492526737,0.8230681549383843,-131909.5263104073,18.919749966520474,18.919749966520474,0.0,,,2925.8335060458226,
lox_tank_500psi,Tank,1.0,,,3371385.822321752,,89.98532147671372,-2548927.0649476955,,1149.2795478261276,0.8220994026747759,-131955.79172351124,18.89644059548392,18.89644059548392,0.0,,,2925.835315606829,
lox_tank_500psi,Tank,1.0,,,3497064.3371011848,,90.00959165364429,-2545833.510691878,,1149.4286156145076,0.8209951584323348,-131846.83217086116,18.87350656766184,18.87350656766184,0.0,,,2925.831009615073,
lox_tank_500psi,Tank,1.1,,,3439035.540928215,,89.9983889678155,-2542265.2631074246,,1149.3597979116273,0.8198935372855873,-131897.13793476557,18.847053406472238,18.847053406472238,0.0,,,2925.8330167909903,
lox_tank_500psi,Tank,1.1,,,3385530.6073321607,,89.98805440352545,-2539140.7222380973,,1149.2963292263848,0.8189310790033061,-131943.5272127918,18.823889659758045,18.823889659758045,0.0,,,2925.8348386151933,
lox_tank_500psi,Tank,1.2,,,3507677.4187712274,,90.01163991269864,-2536044.3872427423,,1149.4411999711529,0.817829351228588,-131837.63222696117,18.800935016956352,18.800935016956352,0.0,,,2925.8306389935465,
lox_tank_500psi,Tank,1.2,,,3450410.6563577685,,90.0005854430555,-2532480.940929708,,1149.3732893431545,0.8167284564558142,-131887.27625849444,18.77451744993553,18.77451744993553,0.0,,,2925.8326259004143,
lox_tank_500psi,Tank,1.2,,,3397424.29381042,,89.9903521220251,-2529342.250765644,,1149.3104390913677,0.815760832313373,-131933.21483586356,18.751248807592447,18.751248807592447,0.0,,,2925.834436035377,
lox_tank_500psi,Tank,1.3,,,3516505.894592635,,90.01334360365063,-2526220.2238947186,,1149.4516677910844,0.8146538137773834,-131829.97941990462,18.728103698375616,18.728103698375616,0.0,,,2925.830329863076,
lox_tank_500psi,Tank,1.4,,,3459911.434537408,,90.00241981985776,-2522650.1227594563,,1149.3845571913657,0.8135500289654292,-131879.03971823733,18.701636795909053,18.701636795909053,0.0,,,2925.8322984594142,
lox_tank_500psi,Tank,1.4,,,3407500.071838661,,89.99229844823911,-2519501.3090773337,,1149.322391721282,0.812578491358341,-131924.4788663265,18.678293102984792,18.678293102984792,0.0,,,2925.834093916601,
lox_tank_500psi,Tank,1.5,,,3523388.423129055,,90.01467167730893,-2516384.199876895,,1149.459828035724,0.8114761384370915,-131824.01351851798,18.655184450859853,18.655184450859853,0.0,,,2925.8300883477414,
lox_tank_500psi,Tank,1.5,,,3466665.1159381694,,90.00372370074147,-2512821.9635258955,,1149.3925667113078,0.8103748185521897,-131873.18482487818,18.628775853878235,18.628775853878235,0.0,,,2925.832065165153,
lox_tank_500psi,Tank,1.6,,,3415848.186047344,,89.99391090886026,-2509665.9657290224,,1149.3322944582294,0.8093994657295593,-131917.2409641904,18.60537890160439,18.60537890160439,0.0,,,2925.833809715302,
lox_tank_500psi,Tank,1.6,,,3366081.252900019,,89.98429648555364,-2506523.272928931,,1149.273254198968,0.8084274352455052,-131960.3912451531,18.582080585766544,18.582080585766544,0.0,,,2925.8354939882015,
lox_tank_500psi,Tank,1.7,,,3479574.2497556526,,90.00621574480328,-2503429.68815726,,1149.4078756046713,0.8073350951224385,-131861.9938793705,18.559146331715546,18.559146331715546,0.0,,,2925.8316180138672,
lox_tank_500psi,Tank,1.7,,,3585679.839822697,,90.02668784924849,-2499900.631310839,,1149.533672132603,0.8061087795808454,-131770.0220025229,18.532983710598003,18.532983710598003,0.0,,,2925.8278816627285,
lox_tank_500psi,Tank,1.8,,,3529144.149227094,,90.0157822560871,-2496319.6270705983,,1149.4666520971443,0.8050009952149461,-131819.02441457778,18.506435978091865,18.506435978091865,0.0,,,2925.829886021657,
lox_tank_500psi,Tank,1.8,,,3478014.0394606013,,90.00591456947215,-2493098.345707343,,1149.4060254044014,0.8040046179664551,-131863.34641206628,18.482555046872147,18.482555046872147,0.0,,,2925.8316721426195,
lox_tank_500psi,Tank,1.9,,,3428012.6427805126,,89.99626028760045,-2489898.7265698686,,1149.3467235673245,0.8030141962302876,-131906.69447481277,18.458834708306593,18.458834708306593,0.0,,,2925.833394383474,
lox_tank_500psi,Tank,1.9,,,3379472.6122988625,,89.9868839757334,-2486748.589313218,,1149.2891421403065,0.8020384308489198,-131948.77987159527,18.43548120307825,18.43548120307825,0.0,,,2925.8350431407102,
lox_tank_500psi,Tank,2.0,,,3487495.312758155,,90.00774472214206,-2483641.1837040996,,1149.4172687231537,0.8009469228205661,-131855.12724559035,18.412444488412593,18.412444488412593,0.0,,,2925.8313428433657,
lox_tank_500psi,Tank,2.0,,,3434523.3833426833,,89.99751763100919,-2480117.9026706438,,1149.3544460852584,0.7998544204027095,-131901.0498213333,18.38632468621603,18.38632468621603,0.0,,,2925.8331714983788,
lox_tank_500psi,Tank,2.1,,,3386665.1868650587,,89.9882736014726,-2476965.0084997504,,1149.2976752474042,0.7988770506598174,-131942.5434689571,18.362950742636617,18.362950742636617,0.0,,,2925.834800270841,
lox_tank_500psi,Tank,2.1,,,3491859.083719908,,90.00858699989595,-2473849.853767776,,1149.4224433170607,0.7977857351999497,-131851.34441488725,18.339856579940477,18.339856579940477,0.0,,,2925.8311909907693,
lox_tank_500psi,Tank,2.1,,,3439650.239380686,,89.99850766866324,-2470334.211053458,,1149.360526991086,0.7966949000883157,-131896.60501499343,18.313793404332344,18.313793404332344,0.0,,,2925.832995699707,
lox_tank_500psi,Tank,2.2,,,3392547.029051199,,89.98940992259122,-2467200.5722558736,,1149.3046531258674,0.7957229686875591,-131937.44361986543,18.29056221023481,18.29056221023481,0.0,,,2925.8346012876987,
lox_tank_500psi,Tank,2.2,,,3495469.6480828663,,90.00928387149658,-2464075.7164271153,,1149.4267246758243,0.7946307379326248,-131848.21454341384,18.267396128572607,18.267396128572607,0.0,,,2925.831065209431,
lox_tank_500psi,Tank,2.3,,,3443927.780771043,,89.9993336615006,-2460557.2872789665,,1149.365600427009,0.7935382914276068,-131892.89657070153,18.241312295770282,18.241312295770282,0.0,,,2925.832848829182,
lox_tank_500psi,Tank,2.4,,,3397176.7511369344,,89.99030430225774,-2457393.8534048437,,1149.3101454311907,0.7925563125256756,-131933.42946426471,18.21786021622585,18.21786021622585,0.0,,,2925.834444428209,
lox_tank_500psi,Tank,2.4,,,3497537.1694812253,,90.00968291156278,-2454267.6536575076,,1149.4291762836208,0.7914660836375736,-131846.42229212268,18.194684171439192,18.194684171439192,0.0,,,2925.83099312638,
lox_tank_500psi,Tank,2.5,,,3446764.915862396,,89.99988149433615,-2450757.873557454,,1149.3689653956228,0.7903756324235983,-131890.4369145994,18.168664458252444,18.168664458252444,0.0,,,2925.8327513177237,
lox_tank_500psi,Tank,2.5,,,3400778.026276914,,89.99099997834858,-2447614.7460769927,,1149.3144175960342,0.7893994298736203,-131930.3070399304,18.145362919916828,18.145362919916828,0.0,,,2925.8343222699687,
lox_tank_500psi,Tank,2.6,,,3499059.1901273895,,90.00997666297562,-2444481.1550144707,,1149.430981037634,0.7883088405770606,-131845.10291838035,18.122132079702613,18.122132079702613,0.0,,,2925.830940035508,
lox_tank_500psi,Tank,2.6,,,3448959.9452868677,,90.00030533095409,-2440969.7030065646,,1149.3715687688125,0.7872171395030699,-131888.53394222268,18.09609997184681,18.09609997184681,0.0,,,2925.8326758218072,
lox_tank_500psi,Tank,2.7,,,3403362.611180851,,89.99149924135584,-2437800.485051158,,1149.3174836263975,0.786232058136822,-131928.0661337651,18.072605012084313,18.072605012084313,0.0,,,2925.8342345212827,
lox_tank_500psi,Tank,2.7,,,3499325.081310104,,90.01002797980752,-2434645.953446866,,1149.4312963199845,0.7851369188918955,-131844.87242925787,18.0492189294118,18.0492189294118,0.0,,,2925.8309307584477,
lox_tank_500psi,Tank,2.8,,,3449971.4711715314,,90.0005006429025,-2431141.40010319,,1149.3727684613223,0.7840466756859671,-131887.6570065997,18.02323796472153,18.02323796472153,0.0,,,2925.832641015662,
lox_tank_500psi,Tank,2.8,,,3405139.5247220197,,89.99184248008645,-2427993.471865929,,1149.319591515112,0.7830676936561899,-131926.5255077569,17.99990083603226,17.99990083603226,0.0,,,2925.834174156152,
lox_tank_500psi,Tank,2.9,,,3499139.9946929696,,90.00999225821941,-2424855.0340465344,,1149.4310768522591,0.7819796430801567,-131845.03287251934,17.976634064443395,17.976634064443395,0.0,,,2925.830937216272,
lox_tank_500psi,Tank,2.9,,,3450482.1252830657,,90.00059924261436,-2421352.951332362,,1149.373374106538,0.7808894750885271,-131887.2142991114,17.950671415735677,17.950671415735677,0.0,,,2925.83262344052,
lox_tank_500psi,Tank,3.0,,,3406067.001768459,,89.99202163463183,-2418182.58699466,,1149.32069174112,0.7799027758790078,-131925.72136547952,17.92716795728162,17.92716795728162,0.0,,,2925.8341426358556,
lox_tank_500psi,Tank,3.0,,,3497931.630225414,,90.00975904324599,-2415026.486941922,,1149.4296440213086,0.7788110538152793,-131846.08035080342,17.90377024693513,17.90377024693513,0.0,,,2925.8309793690146,
lox_tank_500psi,Tank,3.1,,,3450007.199773982,,90.00050754157904,-2411531.846183422,,1149.3728108361502,0.777722537044867,-131887.62603195896,17.877862769077616,17.877862769077616,0.0,,,2925.8326397860747,
lox_tank_500psi,Tank,3.1,,,3406337.796886857,,89.99207394203145,-2408382.0348074054,,1149.3210129728197,0.7767417230795786,-131925.4865806546,17.854511679761494,17.854511679761494,0.0,,,2925.8341334313136,
lox_tank_500psi,Tank,3.2,,,3496378.3316150536,,90.00945925204778,-2405241.3555302564,,1149.4278021696018,0.7756567336154041,-131847.42684120827,17.831228291152126,17.831228291152126,0.0,,,2925.8310335337437,
lox_tank_500psi,Tank,3.2,,,3449140.7713817796,,90.0003402461555,-2401750.158549254,,1149.3717832330397,0.7745686210259166,-131888.3771761115,17.805346343698286,17.805346343698286,0.0,,,2925.8326696003937,
lox_tank_500psi,Tank,3.2,,,3405906.547108217,,89.99199064078459,-2398581.1304240525,,1149.3205014010077,0.7735811189987434,-131925.8604829643,17.781852791239768,17.781852791239768,0.0,,,2925.834148089503,
lox_tank_500psi,Tank,3.3,,,3493973.994485041,,90.00899519958432,-2395425.684327638,,1149.4249511583025,0.7724932328594015,-131849.51107019625,17.758459928990735,17.758459928990735,0.0,,,2925.831117328854,
lox_tank_500psi,Tank,3.4,,,3447452.5510333367,,90.00001427021377,-2391942.3086144915,,1149.3697809550968,0.7714069161309476,-131889.84077099376,17.73263596441348,17.73263596441348,0.0,,,2925.8327276721966,
lox_tank_500psi,Tank,3.4,,,3404939.9485400533,,89.99180392909123,-2388792.944553143,,1149.3193547658962,0.7704250397343451,-131926.6985447402,17.709288191259347,17.709288191259347,0.0,,,2925.8341809376625,
lox_tank_500psi,Tank,3.5,,,3491305.9405947914,,90.00848023625022,-2385652.127905242,,1149.4217874012215,0.7693435072359557,-131851.82391728487,17.686003784253536,17.686003784253536,0.0,,,2925.831210249495,
lox_tank_500psi,Tank,3.5,,,3445457.560177134,,89.99962905397696,-2382172.977783611,,1149.367414818877,0.7682578659510673,-131891.5703256807,17.660211146048912,17.660211146048912,0.0,,,2925.8327962608123,
lox_tank_500psi,Tank,3.6,,,3403390.913606237,,89.99150470845656,-2379007.2198683713,,1149.3175172006802,0.7672702092024966,-131928.0415948492,17.636741837253197,17.636741837253197,0.0,,,2925.8342335600355,
lox_tank_500psi,Tank,3.6,,,3488117.9898198033,,90.00786491083645,-2375854.180849028,,1149.4180071047244,0.7661863095484263,-131854.58746223533,17.613366819841513,17.613366819841513,0.0,,,2925.8313211864147,
lox_tank_500psi,Tank,3.7,,,3442883.347684139,,89.99913198452855,-2372372.248067566,,1149.3643616720124,0.7650991338741397,-131893.80204624086,17.587553552421202,17.587553552421202,0.0,,,2925.8328847064113,
lox_tank_500psi,Tank,3.7,,,3401403.8037253697,,89.99112086054788,-2369209.899740464,,1149.3151599439134,0.7641119743614917,-131929.76447259038,17.564109520566745,17.564109520566745,0.0,,,2925.8343010302656,
lox_tank_500psi,Tank,3.8,,,3484180.781050572,,90.00710494210459,-2366072.923773926,,1149.413338257479,0.7630350633045031,-131858.00054278146,17.540853586406715,17.540853586406715,0.0,,,2925.8314580609917,
lox_tank_500psi,Tank,3.8,,,3439709.5236790753,,89.99851911667466,-2362609.809749223,,1149.3605973067,0.7619532056632199,-131896.55361783653,17.515179831616663,17.515179831616663,0.0,,,2925.8329936653718,
lox_tank_500psi,Tank,3.9,,,3398901.0149506456,,89.99063738964404,-2359464.5048419745,,1149.3121909206634,0.7609708784582455,-131931.93446778733,17.49186215095336,17.49186215095336,0.0,,,2925.8343859554243,
lox_tank_500psi,Tank,3.9,,,3480225.296358351,,90.00634141838093,-2356326.6152707655,,1149.4086476548293,0.7598950764568196,-131861.42949402728,17.468599443795924,17.468599443795924,0.0,,,2925.83159541998,
lox_tank_500psi,Tank,4.0,,,3557216.893892568,,90.02119811708609,-2352867.157084861,,1149.4999329641557,0.7587191739343669,-131794.69160389123,17.44295279152349,17.44295279152349,0.0,,,2925.828894617372,
lox_tank_500psi,Tank,4.0,,,3512139.217158265,,90.01250095329361,-2349357.6798789413,,1149.4464903249982,0.7576227110369573,-131833.76457919762,17.416935323838818,17.416935323838818,0.0,,,2925.830482857121,
lox_tank_500psi,Tank,4.0,,,3470236.0409070444,,90.00441307924082,-2346094.611175566,,1149.3968015468456,0.7566031408501078,-131870.08915561612,17.39274460266823,17.39274460266823,0.0,,,2925.8319416354107,
lox_tank_500psi,Tank,4.1,,,3429160.467090039,,89.99648195891876,-2342855.031324745,,1149.3480850408425,0.7555904186854996,-131905.69933362966,17.36872801582775,17.36872801582775,0.0,,,2925.833355119282,
lox_tank_500psi,Tank,4.2,,,3389263.5434988984,,89.98877558901576,-2339684.9342566514,,1149.300757810711,0.7545991082357969,-131940.29055722218,17.345226538773762,17.345226538773762,0.0,,,2925.834712409566,
lox_tank_500psi,Tank,4.2,,,3467570.119585131,,90.00389841670624,-2336558.5594867687,,1149.3936399807376,0.7535298871477062,-131872.40026635604,17.322049196459528,17.322049196459528,0.0,,,2925.8320338698422,
lox_tank_500psi,Tank,4.2,,,3541756.0083823767,,90.01821553667473,-2333115.52594281,,1149.4816042584448,0.7523619448974963,-131808.0925716397,17.296524308075554,17.296524308075554,0.0,,,2925.8294415687633,
lox_tank_500psi,Tank,4.3,,,3498150.9597464385,,90.00980137414786,-2329627.98818336,,1149.4299040941878,0.751271105210524,-131845.89022344587,17.27066948821734,17.27066948821734,0.0,,,2925.830971718941,
lox_tank_500psi,Tank,4.4,,,3457562.463126249,,90.00196630344118,-2326383.7926912615,,1149.381771374598,0.7502563166087505,-131881.07610468625,17.246618683374937,17.246618683374937,0.0,,,2925.8323794971525,
lox_tank_500psi,Tank,4.4,,,3417745.6881608334,,89.9942773994391,-2323161.0077822446,,1149.334545269641,0.7492477571704752,-131915.5958273198,17.22272660563653,17.22272660563653,0.0,,,2925.8337450230597,
lox_tank_500psi,Tank,4.5,,,3379013.133877909,,89.98679520012091,-2320001.447095509,,1149.2885970161476,0.7482586743040337,-131949.1782706491,17.19930323992091,17.19930323992091,0.0,,,2925.835058638773,
lox_tank_500psi,Tank,4.5,,,3454452.058649283,,90.00136576210609,-2316882.1716733025,,1149.378082473403,0.7471944519585015,-131883.77261299407,17.176178528536557,17.176178528536557,0.0,,,2925.8324867216256,
lox_tank_500psi,Tank,4.5,,,3526004.9742795867,,90.01517655323505,-2313455.782229333,,1149.4629302736635,0.7460343687163277,-131821.7454662562,17.150777030990653,17.150777030990653,0.0,,,2925.8299964100606,
lox_tank_500psi,Tank,4.6,,,3483794.1438719556,,90.00703031107885,-2309989.1937976205,,1149.4128797683304,0.744948913491253,-131858.33571161533,17.1250775187254,17.1250775187254,0.0,,,2925.8314714941084,
lox_tank_500psi,Tank,4.7,,,3444449.7111072093,,89.99943444400499,-2306762.4199823616,,1149.3662194628673,0.7439385106197789,-131892.44408178763,17.10115586927783,17.10115586927783,0.0,,,2925.832830896438,
lox_tank_500psi,Tank,4.7,,,3405826.0599197485,,89.9919750936492,-2303555.0978164645,,1149.3204059226416,0.7429337518241095,-131925.93026702717,17.077378424402333,17.077378424402333,0.0,,,2925.8341508250605,
lox_tank_500psi,Tank,4.8,,,3478264.7810064666,,90.00596297167593,-2300405.780646504,,1149.4063227511404,0.741862588595197,-131863.12904611632,17.05403099887695,17.05403099887695,0.0,,,2925.8316634451653,
lox_tank_500psi,Tank,4.8,,,3547041.815456619,,90.01923527593783,-2296968.098657616,,1149.487870666653,0.7407014122866417,-131803.51096682428,17.028545784183088,17.028545784183088,0.0,,,2925.829254835369,
lox_tank_500psi,Tank,4.9,,,3505304.5955714607,,90.01118198962537,-2293488.9773014863,,1149.4383864716801,0.7396113423453203,-131839.68909007625,17.002753359231168,17.002753359231168,0.0,,,2925.8307219498793,
lox_tank_500psi,Tank,4.9,,,3466325.6464150297,,90.00365816390058,-2290242.1151525015,,1149.3921641236677,0.7385939853742003,-131873.47911545628,16.978682785159535,16.978682785159535,0.0,,,2925.832076902074,
lox_tank_500psi,Tank,5.0,,,3428059.0555811105,,89.99626925102638,-2287015.7694043666,,1149.3467786192653,0.7375826262614419,-131906.65423577913,16.954764309182515,16.954764309182515,0.0,,,2925.8333927960543,
lox_tank_500psi,Tank,5.0,,,3390660.069034059,,89.9890453848187,-2283829.5292776735,,1149.3024145654365,0.7365834675530859,-131939.07970115563,16.93114315575487,16.93114315575487,0.0,,,2925.834665160198,
lox_tank_500psi,Tank,5.1,,,3460609.824727906,,90.00255465633839,-2280693.019515152,,1149.3853854576225,0.7355187777622992,-131878.43426690047,16.907890677792793,16.907890677792793,0.0,,,2925.832274355181,
lox_tank_500psi,Tank,5.1,,,3527091.1225136532,,90.01538612715792,-2277274.5660900623,,1149.4642180230699,0.7343659658612353,-131820.80398585708,16.882548013828824,16.882548013828824,0.0,,,2925.829958226665,
lox_tank_500psi,Tank,5.2,,,3486723.167810795,,90.00759568231653,-2273819.348083918,,1149.4163530970222,0.7332822762900046,-131855.7965999154,16.856932796078805,16.856932796078805,0.0,,,2925.831369693664,
lox_tank_500psi,Tank,5.2,,,3448979.2613654155,,90.00030906064403,-2270593.623792531,,1149.3715916781687,0.7322705315296054,-131888.51719626065,16.833018927264025,16.833018927264025,0.0,,,2925.8326751572417,
lox_tank_500psi,Tank,5.2,,,3411897.8916700277,,89.99314791414511,-2267386.1760702855,,1149.327608568979,0.7312641072160058,-131920.6658952143,16.80924055157803,16.80924055157803,0.0,,,2925.83394428232,
lox_tank_500psi,Tank,5.3,,,3479294.690535931,,90.00616178037819,-2264216.6662876187,,1149.407544085866,0.7301911108347322,-131862.23622650164,16.7857434283576,16.7857434283576,0.0,,,2925.8316277144154,
lox_tank_500psi,Tank,5.4,,,3543292.9600117365,,90.01851205081941,-2260785.8443181864,,1149.4834263543694,0.7290365692132096,-131806.7603754588,16.760309070336692,16.760309070336692,0.0,,,2925.829387300211,
lox_tank_500psi,Tank,5.4,,,3503433.604344195,,90.01082090644707,-2257322.180631442,,1149.436167982286,0.7279495680916973,-131841.31095113937,16.734631240633615,16.734631240633615,0.0,,,2925.8307873232734,
lox_tank_500psi,Tank,5.5,,,3466210.3813191415,,90.00363591116422,-2254098.8480969295,,1149.3920274270063,0.7269380117629763,-131873.5790403253,16.710735103080086,16.710735103080086,0.0,,,2925.8320808870253,
lox_tank_500psi,Tank,5.5,,,3429611.823557803,,89.9965691256193,-2250891.086051905,,1149.3486204081983,0.7259309360479077,-131905.3080170587,16.686954397165895,16.686954397165895,0.0,,,2925.833339676013,
lox_tank_500psi,Tank,5.6,,,3393785.0912048994,,89.98964909778081,-2247717.921633593,,1149.306121867874,0.7249343696727938,-131936.37016636168,16.663430180347408,16.663430180347408,0.0,,,2925.834559361284,
lox_tank_500psi,Tank,5.6,,,3459059.819574206,,90.00225539949004,-2244575.7350032367,,1149.3835472023825,0.7238721859859248,-131879.77800500536,16.6401356169929,16.6401356169929,0.0,,,2925.8323278456537,
lox_tank_500psi,Tank,5.7,,,3521178.9308243757,,90.0142453359827,-2241165.250144947,,1149.457208386847,0.722725992175987,-131825.92873762728,16.614852027904487,16.614852027904487,0.0,,,2925.830165931093,
lox_tank_500psi,Tank,5.7,,,3482548.002001877,,90.00678977152423,-2237714.3821272026,,1149.4114020402283,0.7216419216520581,-131859.4159714517,16.589269058741934,16.589269058741934,0.0,,,2925.831514779564,
lox_tank_500psi,Tank,5.8,,,3446265.749517982,,89.99978510949558,-2234473.7386003095,,1149.3683733652158,0.720623821318939,-131890.86966614766,16.565244586351497,16.565244586351497,0.0,,,2925.832768479567,
lox_tank_500psi,Tank,5.8,,,3410738.868444279,,89.99292404498173,-2231273.875698318,,1149.32623370512,0.7196182404762111,-131921.67078117753,16.541522440640584,16.541522440640584,0.0,,,2925.833983735859,
lox_tank_500psi,Tank,5.9,,,3473548.0457583093,,90.00505245242097,-2228117.9653499397,,1149.400729262679,0.718553839236783,-131867.2179669312,16.518126136665124,16.518126136665124,0.0,,,2925.8318269522943,
lox_tank_500psi,Tank,5.9,,,3533355.753785694,,90.01659485681876,-2224704.9930131496,,1149.4716453166234,0.7174089145166062,-131815.37380329895,16.492824106684324,16.492824106684324,0.0,,,2925.8297377719514,
lox_tank_500psi,Tank,6.0,,,3495315.2823716877,,90.00925407798432,-2221259.5320459018,,1149.426541632459,0.7163259515148791,-131848.3483571553,16.46728122262656,16.46728122262656,0.0,,,2925.831070589654,
lox_tank_500psi,Tank,6.0,,,3459590.7726435703,,90.00235791016661,-2218028.0460207397,,1149.3841768967413,0.7153102056643305,-131879.3177080748,16.443324639266706,16.443324639266706,0.0,,,2925.8323095251512,
lox_tank_500psi,Tank,6.1,,,3424461.107725088,,89.99557438973565,-2214813.8555418868,,1149.3425109260224,0.7142995286498776,-131909.7736009253,16.41949627623449,16.41949627623449,0.0,,,2925.8335157918145,
lox_tank_500psi,Tank,6.1,,,3390052.495058557,,89.98892800757255,-2211634.469911025,,1149.3016937771365,0.713299476860853,-131939.6064971368,16.395925938530475,16.395925938530475,0.0,,,2925.834685718885,
lox_tank_500psi,Tank,6.2,,,3451141.185734315,,90.00072649670757,-2208486.35225244,,1149.3741557623584,0.712239235739072,-131886.64293262182,16.372587405568467,16.372587405568467,0.0,,,2925.8326007539686,
lox_tank_500psi,Tank,6.2,,,3509237.5009747352,,90.01194098228295,-2205086.454352775,,1149.4430497725234,0.7111001413252948,-131836.27988742403,16.347382302772385,16.347382302772385,0.0,,,2925.8305844218226,
lox_tank_500psi,Tank,6.2,,,3472386.813038227,,90.00482828191173,-2201657.8481875407,,1149.399352160209,0.7100214708192479,-131868.2246414542,16.321964371589647,16.321964371589647,0.0,,,2925.831867173794,
lox_tank_500psi,Tank,6.3,,,3437801.3985793893,,89.99815064775716,-2198450.3831658396,,1149.3583341181559,0.7090123847302638,-131898.20789045398,16.298185867654343,16.298185867654343,0.0,,,2925.8330591253393,
lox_tank_500psi,Tank,6.4,,,3403824.950571216,,89.99158854999618,-2195268.05143494,,1149.3180320846345,0.7080108914481108,-131927.66527405442,16.27459368907261,16.27459368907261,0.0,,,2925.83421881768,
lox_tank_500psi,Tank,6.4,,,3462730.0623211134,,90.00296400017518,-2192115.4567205724,,1149.387899969043,0.706951150518824,-131876.5961869852,16.2512219655106,16.2512219655106,0.0,,,2925.8322011484297,
lox_tank_500psi,Tank,6.5,,,3518890.9132264093,,90.01380383349345,-2188716.8229045016,,1149.4544956082696,0.7058142056070151,-131827.91203269587,16.226026233983262,16.226026233983262,0.0,,,2925.830246222039,
lox_tank_500psi,Tank,6.5,,,3482545.6702328203,,90.00678932142654,-2185283.5636310005,,1149.411399275109,0.7047334756404285,-131859.41799282678,16.200573807037518,16.200573807037518,0.0,,,2925.8315148605407,
