component,kind,time,P,Q,T,U,d,fill_level,h,m,m_l,m_v,s
gn2_supply_4500psi,Node,1.8,29108778.44270007,,288.0490995556592,241904.5599579319,301.6861304082759,0.0,256855.3295089113,1.5084306520413797,0.0,1.5084306520413797,4966.152109872139
gn2_supply_4500psi,Node,1.9,29108778.44270007,,288.0490995556592,241904.5599579319,301.6861304082759,0.0,256855.3295089113,1.5084306520413797,0.0,1.5084306520413797,4966.152109872139
gn2_supply_4500psi,Node,1.9,29108778.44270007,,288.0490995556592,241904.5599579319,301.6861304082759,0.0,256855.3295089113,1.5084306520413797,0.0,1.5084306520413797,4966.152109872139
gn2_supply_4500psi,Node,2.0,29108778.44270007,,288.0490995556592,241904.5599579319,301.6861304082759,0.0,256855.3295089113,1.5084306520413797,0.0,1.5084306520413797,4966.152109872139
gn2_supply_4500psi,Node,2.0,28988393.367085937,,287.7203276827799,241219.7480773544,301.15290271011077,0.0,256455.5821562185,1.5057645135505537,0.0,1.5057645135505537,4966.150881308375
gn2_supply_4500psi,Node,2.1,28868884.02232194,,287.39290434385777,240538.6537336934,300.6217430153718,0.0,256058.04156728677,1.503108715076859,0.0,1.503108715076859,4966.149660723189
gn2_supply_4500psi,Node,2.1,28868884.02232194,,287.39290434385777,240538.6537336934,300.6217430153718,0.0,256058.04156728677,1.503108715076859,0.0,1.503108715076859,4966.149660723189
gn2_supply_4500psi,Node,2.1,28868884.02232194,,287.39290434385777,240538.6537336934,300.6217430153718,0.0,256058.04156728677,1.503108715076859,0.0,1.503108715076859,4966.149660723189
gn2_supply_4500psi,Node,2.2,28868884.02232194,,287.39290434385777,240538.6537336934,300.6217430153718,0.0,256058.04156728677,1.503108715076859,0.0,1.503108715076859,4966.149660723189
gn2_supply_4500psi,Node,2.2,28750241.08516889,,287.0668190665501,239861.24401906467,300.09263663739404,0.0,255662.68719111086,1.5004631831869701,0.0,1.5004631831869701,4966.148448032429
gn2_supply_4500psi,Node,2.3,28632455.362406302,,286.74206149498383,239187.48643129467,299.56556904284406,0.0,255269.498737781,1.4978278452142204,0.0,1.4978278452142204,4966.147243153111
gn2_supply_4500psi,Node,2.4,28632455.362406302,,286.74206149498383,239187.48643129467,299.56556904284406,0.0,255269.498737781,1.4978278452142204,0.0,1.4978278452142204,4966.147243153111
gn2_supply_4500psi,Node,2.4,28632455.362406302,,286.74206149498383,239187.48643129467,299.56556904284406,0.0,255269.498737781,1.4978278452142204,0.0,1.4978278452142204,4966.147243153111
gn2_supply_4500psi,Node,2.5,28632455.362406302,,286.74206149498383,239187.48643129467,299.56556904284406,0.0,255269.498737781,1.4978278452142204,0.0,1.4978278452142204,4966.147243153111
gn2_supply_4500psi,Node,2.5,28515517.788598396,,286.4186213880826,238517.3488675425,299.04052584961823,0.0,254878.45617431685,1.4952026292480913,0.0,1.4952026292480913,4966.1460460034305
gn2_supply_4500psi,Node,2.6,28399419.42390514,,286.0964886179204,237850.79961804277,298.5174928247761,0.0,254489.53972056176,1.4925874641238808,0.0,1.4925874641238808,4966.144856502709
gn2_supply_4500psi,Node,2.6,28284151.451937906,,285.7756531681062,237187.80735996782,297.99645588250894,0.0,254102.7298451695,1.4899822794125448,0.0,1.4899822794125448,4966.143674571396
gn2_supply_4500psi,Node,2.7,28284151.451937906,,285.7756531681062,237187.80735996782,297.99645588250894,0.0,254102.7298451695,1.4899822794125448,0.0,1.4899822794125448,4966.143674571396
gn2_supply_4500psi,Node,2.7,28284151.451937906,,285.7756531681062,237187.80735996782,297.99645588250894,0.0,254102.7298451695,1.4899822794125448,0.0,1.4899822794125448,4966.143674571396
gn2_supply_4500psi,Node,2.8,28284151.451937906,,285.7756531681062,237187.80735996782,297.99645588250894,0.0,254102.7298451695,1.4899822794125448,0.0,1.4899822794125448,4966.143674571396
gn2_supply_4500psi,Node,2.8,28284151.451937906,,285.7756531681062,237187.80735996782,297.99645588250894,0.0,254102.7298451695,1.4899822794125448,0.0,1.4899822794125448,4966.143674571396
gn2_supply_4500psi,Node,2.9,28169705.177658647,,285.4561051321961,236528.34115140562,297.47740108214214,0.0,253718.00726166245,1.4873870054107108,0.0,1.4873870054107108,4966.142500131043
gn2_supply_4500psi,Node,2.9,28056072.025321286,,285.1378347121327,235872.37042545146,296.9603146261717,0.0,253335.35292456567,1.4848015731308584,0.0,1.4848015731308584,4966.141333104275
gn2_supply_4500psi,Node,3.0,27943243.53645474,,284.8208322167129,235219.8649844106,296.4451828583326,0.0,252954.74802561395,1.482225914291663,0.0,1.482225914291663,4966.140173414798
gn2_supply_4500psi,Node,3.0,27943243.53645474,,284.8208322167129,235219.8649844106,296.4451828583326,0.0,252954.74802561395,1.482225914291663,0.0,1.482225914291663,4966.140173414798
gn2_supply_4500psi,Node,3.1,27943243.53645474,,284.8208322167129,235219.8649844106,296.4451828583326,0.0,252954.74802561395,1.482225914291663,0.0,1.482225914291663,4966.140173414798
gn2_supply_4500psi,Node,3.1,27943243.53645474,,284.8208322167129,235219.8649844106,296.4451828583326,0.0,252954.74802561395,1.482225914291663,0.0,1.482225914291663,4966.140173414798
gn2_supply_4500psi,Node,3.2,27943243.53645474,,284.8208322167129,235219.8649844106,296.4451828583326,0.0,252954.74802561395,1.482225914291663,0.0,1.482225914291663,4966.140173414798
gn2_supply_4500psi,Node,3.2,27831211.367886115,,284.5050880600798,234570.79499410966,295.9319922617005,0.0,252576.17399003098,1.4796599613085024,0.0,1.4796599613085024,4966.139020987348
gn2_supply_4500psi,Node,3.2,27719967.28980376,,284.1905927602435,233925.13097831397,295.4207294568239,0.0,252199.6124728792,1.4771036472841195,0.0,1.4771036472841195,4966.137875747694
gn2_supply_4500psi,Node,3.3,27609503.183858573,,283.8773369376244,233282.84381324908,294.91138119988796,0.0,251825.04535547688,1.47455690599944,0.0,1.47455690599944,4966.136737622624
gn2_supply_4500psi,Node,3.4,27609503.183858573,,283.8773369376244,233282.84381324908,294.91138119988796,0.0,251825.04535547688,1.47455690599944,0.0,1.47455690599944,4966.136737622624
gn2_supply_4500psi,Node,3.4,27609503.183858573,,283.8773369376244,233282.84381324908,294.91138119988796,0.0,251825.04535547688,1.47455690599944,0.0,1.47455690599944,4966.136737622624
gn2_supply_4500psi,Node,3.5,27609503.183858573,,283.8773369376244,233282.84381324908,294.91138119988796,0.0,251825.04535547688,1.47455690599944,0.0,1.47455690599944,4966.136737622624
gn2_supply_4500psi,Node,3.5,27609503.183858573,,283.8773369376244,233282.84381324908,294.91138119988796,0.0,251825.04535547688,1.47455690599944,0.0,1.47455690599944,4966.136737622624
gn2_supply_4500psi,Node,3.6,27499811.041303277,,283.5653113136245,232643.9047222238,294.40393438090825,0.0,251452.45474188332,1.4720196719045413,0.0,1.4720196719045413,4966.1356065399095
gn2_supply_4500psi,Node,3.6,27390882.961168453,,283.25450670922027,232008.28527035256,293.89837602195433,0.0,251081.82295545016,1.4694918801097716,0.0,1.4694918801097716,4966.134482428302
gn2_supply_4500psi,Node,3.7,27282711.148474462,,282.94491404358087,231375.95735937526,293.39469327540246,0.0,250713.13253543488,1.4669734663770122,0.0,1.4669734663770122,4966.133365217519
gn2_supply_4500psi,Node,3.7,27282711.148474462,,282.94491404358087,231375.95735937526,293.39469327540246,0.0,250713.13253543488,1.4669734663770122,0.0,1.4669734663770122,4966.133365217519
gn2_supply_4500psi,Node,3.8,27282711.148474462,,282.94491404358087,231375.95735937526,293.39469327540246,0.0,250713.13253543488,1.4669734663770122,0.0,1.4669734663770122,4966.133365217519
gn2_supply_4500psi,Node,3.8,27282711.148474462,,282.94491404358087,231375.95735937526,293.39469327540246,0.0,250713.13253543488,1.4669734663770122,0.0,1.4669734663770122,4966.133365217519
gn2_supply_4500psi,Node,3.9,27282711.148474462,,282.94491404358087,231375.95735937526,293.39469327540246,0.0,250713.13253543488,1.4669734663770122,0.0,1.4669734663770122,4966.133365217519
gn2_supply_4500psi,Node,3.9,27175287.912478868,,282.6365243327101,230746.8932225721,292.8928734222169,0.0,250346.3662336794,1.4644643671110844,0.0,1.4644643671110844,4966.132254838216
gn2_supply_4500psi,Node,4.0,27068605.66495787,,282.32932868811093,230121.06541977162,292.39290387025915,0.0,249981.5070113493,1.4619645193512958,0.0,1.4619645193512958,4966.131151221979
gn2_supply_4500psi,Node,4.0,26962656.918521643,,282.0233183154719,229498.4468324497,291.8947721526248,0.0,249618.53803573197,1.4594738607631241,0.0,1.4594738607631241,4966.130054301308
gn2_supply_4500psi,Node,4.0,26962656.918521643,,282.0233183154719,229498.4468324497,291.8947721526248,0.0,249618.53803573197,1.4594738607631241,0.0,1.4594738607631241,4966.130054301308
gn2_supply_4500psi,Node,4.1,26962656.918521643,,282.0233183154719,229498.4468324497,291.8947721526248,0.0,249618.53803573197,1.4594738607631241,0.0,1.4594738607631241,4966.130054301308
gn2_supply_4500psi,Node,4.2,26962656.918521643,,282.0233183154719,229498.4468324497,291.8947721526248,0.0,249618.53803573197,1.4594738607631241,0.0,1.4594738607631241,4966.130054301308
gn2_supply_4500psi,Node,4.2,26962656.918521643,,282.0233183154719,229498.4468324497,291.8947721526248,0.0,249618.53803573197,1.4594738607631241,0.0,1.4594738607631241,4966.130054301308
gn2_supply_4500psi,Node,4.2,26857434.28496232,,281.71848451337667,228879.01065891807,291.39846592600713,0.0,249257.44267709664,1.4569923296300358,0.0,1.4569923296300358,4966.128964009602
gn2_supply_4500psi,Node,4.3,26752930.473634202,,281.4148186720346,228262.73040959967,290.9039729690873,0.0,248898.2045056086,1.4545198648454365,0.0,1.4545198648454365,4966.127880281143
gn2_supply_4500psi,Node,4.4,26649138.28986529,,281.11231227203274,227649.57990238979,290.4112811809502,0.0,248540.80728830054,1.4520564059047512,0.0,1.4520564059047512,4966.12680305108
gn2_supply_4500psi,Node,4.4,26649138.28986529,,281.11231227203274,227649.57990238979,290.4112811809502,0.0,248540.80728830054,1.4520564059047512,0.0,1.4520564059047512,4966.12680305108
gn2_supply_4500psi,Node,4.5,26649138.28986529,,281.11231227203274,227649.57990238979,290.4112811809502,0.0,248540.80728830054,1.4520564059047512,0.0,1.4520564059047512,4966.12680305108
gn2_supply_4500psi,Node,4.5,26649138.28986529,,281.11231227203274,227649.57990238979,290.4112811809502,0.0,248540.80728830054,1.4520564059047512,0.0,1.4520564059047512,4966.12680305108
gn2_supply_4500psi,Node,4.5,26649138.28986529,,281.11231227203274,227649.57990238979,290.4112811809502,0.0,248540.80728830054,1.4520564059047512,0.0,1.4520564059047512,4966.12680305108
gn2_supply_4500psi,Node,4.6,26546050.633399554,,280.81095688310836,227039.53325810054,289.9203785795262,0.0,248185.23498610215,1.449601892897631,0.0,1.449601892897631,4966.125732255419
gn2_supply_4500psi,Node,4.7,26443660.496869195,,280.51074416294256,226432.56489598734,289.4312533000573,0.0,247831.4717509196,1.4471562665002864,0.0,1.4471562665002864,4966.124667831006
gn2_supply_4500psi,Node,4.7,26341960.964296144,,280.2116658559727,225828.64952935537,288.943893593588,0.0,247479.50192276985,1.4447194679679398,0.0,1.4447194679679398,4966.123609715515
gn2_supply_4500psi,Node,4.8,26240945.20962236,,279.9137137922255,225227.76216124467,288.45828782548017,0.0,247129.31002696653,1.4422914391274009,0.0,1.4422914391274009,4966.12255784743
gn2_supply_4500psi,Node,4.8,26240945.20962236,,279.9137137922255,225227.76216124467,288.45828782548017,0.0,247129.31002696653,1.4422914391274009,0.0,1.4422914391274009,4966.12255784743
gn2_supply_4500psi,Node,4.9,26240945.20962236,,279.9137137922255,225227.76216124467,288.45828782548017,0.0,247129.31002696653,1.4422914391274009,0.0,1.4422914391274009,4966.12255784743
gn2_supply_4500psi,Node,4.9,26240945.20962236,,279.9137137922255,225227.76216124467,288.45828782548017,0.0,247129.31002696653,1.4422914391274009,0.0,1.4422914391274009,4966.12255784743
gn2_supply_4500psi,Node,5.0,26240945.20962236,,279.9137137922255,225227.76216124467,288.45828782548017,0.0,247129.31002696653,1.4422914391274009,0.0,1.4422914391274009,4966.12255784743
gn2_supply_4500psi,Node,5.0,26140606.495268192,,279.6168798861687,224629.8780801917,287.97442447395156,0.0,246780.8807713568,1.439872122369758,0.0,1.439872122369758,4966.121512166042
gn2_supply_4500psi,Node,5.1,26040938.17071799,,279.3211561355826,224034.97285606642,287.49229212863713,0.0,246434.19904360577,1.4374614606431857,0.0,1.4374614606431857,4966.120472611415
gn2_supply_4500psi,Node,5.1,25941933.671132766,,279.0265346204478,223443.02233598285,287.0118794891732,0.0,246089.2499085337,1.435059397445866,0.0,1.435059397445866,4966.119439124406
gn2_supply_4500psi,Node,5.2,25941933.671132766,,279.0265346204478,223443.02233598285,287.0118794891732,0.0,246089.2499085337,1.435059397445866,0.0,1.435059397445866,4966.119439124406
gn2_supply_4500psi,Node,5.2,25941933.671132766,,279.0265346204478,223443.02233598285,287.0118794891732,0.0,246089.2499085337,1.435059397445866,0.0,1.435059397445866,4966.119439124406
gn2_supply_4500psi,Node,5.2,25941933.671132766,,279.0265346204478,223443.02233598285,287.0118794891732,0.0,246089.2499085337,1.435059397445866,0.0,1.435059397445866,4966.119439124406
gn2_supply_4500psi,Node,5.3,25941933.671132766,,279.0265346204478,223443.02233598285,287.0118794891732,0.0,246089.2499085337,1.435059397445866,0.0,1.435059397445866,4966.119439124406
gn2_supply_4500psi,Node,5.4,25843586.51598896,,278.7330075018538,222854.00264028163,286.53317536380393,0.0,245746.0186054955,1.4326658768190197,0.0,1.4326658768190197,4966.118411646625
gn2_supply_4500psi,Node,5.4,25745890.307742823,,278.44056702092365,222267.89015858338,286.0561686680095,0.0,245404.49054581037,1.4302808433400473,0.0,1.4302808433400473,4966.11739012043
gn2_supply_4500psi,Node,5.5,25648838.73052016,,278.14920549775644,221684.66154591105,285.5808484231556,0.0,245064.65131023654,1.4279042421157782,0.0,1.4279042421157782,4966.116374488923
gn2_supply_4500psi,Node,5.5,25552425.548830234,,277.85891533038705,221104.2937188801,285.10720375516456,0.0,244726.48664648877,1.4255360187758228,0.0,1.4255360187758228,4966.1153646959265
gn2_supply_4500psi,Node,5.6,25552425.548830234,,277.85891533038705,221104.2937188801,285.10720375516456,0.0,244726.48664648877,1.4255360187758228,0.0,1.4255360187758228,4966.1153646959265
gn2_supply_4500psi,Node,5.6,25552425.548830234,,277.85891533038705,221104.2937188801,285.10720375516456,0.0,244726.48664648877,1.4255360187758228,0.0,1.4255360187758228,4966.1153646959265
gn2_supply_4500psi,Node,5.7,25552425.548830234,,277.85891533038705,221104.2937188801,285.10720375516456,0.0,244726.48664648877,1.4255360187758228,0.0,1.4255360187758228,4966.1153646959265
gn2_supply_4500psi,Node,5.7,25552425.548830234,,277.85891533038705,221104.2937188801,285.10720375516456,0.0,244726.48664648877,1.4255360187758228,0.0,1.4255360187758228,4966.1153646959265
gn2_supply_4500psi,Node,5.8,25456644.606304154,,277.5696889937626,220526.76385195498,284.63522389320593,0.0,244389.9824668022,1.4231761194660297,0.0,1.4231761194660297,4966.114360685981
gn2_supply_4500psi,Node,5.8,25361489.824456308,,277.2815190387348,219952.0493737706,284.16489816840874,0.0,244055.1248455368,1.4208244908420438,0.0,1.4208244908420438,4966.113362404332
gn2_supply_4500psi,Node,5.9,25266955.201469235,,276.99439809106997,219380.12796351747,283.6962160125924,0.0,243721.90001682454,1.4184810800629621,0.0,1.4184810800629621,4966.112369796916
gn2_supply_4500psi,Node,5.9,25173034.81100066,,276.7083188504726,218810.9775473892,283.22916695701804,0.0,243390.294372259,1.4161458347850902,0.0,1.4161458347850902,4966.111382810347
gn2_supply_4500psi,Node,6.0,25173034.81100066,,276.7083188504726,218810.9775473892,283.22916695701804,0.0,243390.294372259,1.4161458347850902,0.0,1.4161458347850902,4966.111382810347
gn2_supply_4500psi,Node,6.0,25173034.81100066,,276.7083188504726,218810.9775473892,283.22916695701804,0.0,243390.294372259,1.4161458347850902,0.0,1.4161458347850902,4966.111382810347
gn2_supply_4500psi,Node,6.1,25173034.81100066,,276.7083188504726,218810.9775473892,283.22916695701804,0.0,243390.294372259,1.4161458347850902,0.0,1.4161458347850902,4966.111382810347
gn2_supply_4500psi,Node,6.1,25173034.81100066,,276.7083188504726,218810.9775473892,283.22916695701804,0.0,243390.294372259,1.4161458347850902,0.0,1.4161458347850902,4966.111382810347
gn2_supply_4500psi,Node,6.2,25173034.81100066,,276.7083188504726,218810.9775473892,283.22916695701804,0.0,243390.294372259,1.4161458347850902,0.0,1.4161458347850902,4966.111382810347
gn2_supply_4500psi,Node,6.2,25079722.80101281,,276.42327408962683,218244.57629509113,282.7637406311582,0.0,243060.29445862237,1.4138187031557912,0.0,1.4138187031557912,4966.110401391915
gn2_supply_4500psi,Node,6.2,24987013.392623052,,276.13925665325144,217680.90261640883,282.2999267614863,0.0,242731.88697565434,1.4114996338074315,0.0,1.4114996338074315,4966.109425489572
gn2_supply_4500psi,Node,6.3,24894900.878975894,,275.85625945717027,217119.93515783528,281.8377151702834,0.0,242405.05877385923,1.4091885758514169,0.0,1.4091885758514169,4966.108455051912
gn2_supply_4500psi,Node,6.4,24803379.62413535,,275.5742754873978,216561.6527992555,281.37709577446407,0.0,242079.79685234927,1.4068854788723204,0.0,1.4068854788723204,4966.107490028178
gn2_supply_4500psi,Node,6.4,24712444.061997846,,275.29329779923916,216006.03465068762,280.91805858441984,0.0,241756.0883567269,1.4045902929220992,0.0,1.4045902929220992,4966.106530368238
gn2_supply_4500psi,Node,6.5,24712444.061997846,,275.29329779923916,216006.03465068762,280.91805858441984,0.0,241756.0883567269,1.4045902929220992,0.0,1.4045902929220992,4966.106530368238
gn2_supply_4500psi,Node,6.5,24712444.061997846,,275.29329779923916,216006.03465068762,280.91805858441984,0.0,241756.0883567269,1.4045902929220992,0.0,1.4045902929220992,4966.106530368238
gn2_supply_4500psi,Node,6.6,24712444.061997846,,275.29329779923916,216006.03465068762,280.91805858441984,0.0,241756.0883567269,1.4045902929220992,0.0,1.4045902929220992,4966.106530368238
gn2_supply_4500psi,Node,6.6,24712444.061997846,,275.29329779923916,216006.03465068762,280.91805858441984,0.0,241756.0883567269,1.4045902929220992,0.0,1.4045902929220992,4966.106530368238
gn2_supply_4500psi,Node,6.7,24712444.061997846,,275.29329779923916,216006.03465068762,280.91805858441984,0.0,241756.0883567269,1.4045902929220992,0.0,1.4045902929220992,4966.106530368238
gn2_supply_4500psi,Node,6.7,24622088.695224587,,275.01331951640293,215453.060049079,280.4605937028797,0.0,241433.9205770034,1.4023029685143984,0.0,1.4023029685143984,4966.10557602258
gn2_supply_4500psi,Node,6.8,24532308.094193485,,274.7343338301295,214902.70855515669,280.0046913237881,0.0,241113.28094555042,1.4000234566189405,0.0,1.4000234566189405,4966.104626942306
gn2_supply_4500psi,Node,6.8,24443096.895970028,,274.4563339983322,214354.95995033078,279.55034173120004,0.0,240794.1570350912,1.3977517086560003,0.0,1.3977517086560003,4966.103683079116
gn2_supply_4500psi,Node,6.9,24354449.803296797,,274.17931334475173,213809.79423364988,279.09753529819227,0.0,240476.53655672134,1.3954876764909614,0.0,1.3954876764909614,4966.102744385308
gn2_supply_4500psi,Node,6.9,24266361.583600793,,273.90326525812407,213267.1916188074,278.6462624857909,0.0,240160.4073579654,1.3932313124289546,0.0,1.3932313124289546,4966.101810813755
gn2_supply_4500psi,Node,7.0,24266361.583600793,,273.90326525812407,213267.1916188074,278.6462624857909,0.0,240160.4073579654,1.3932313124289546,0.0,1.3932313124289546,4966.101810813755
gn2_supply_4500psi,Node,7.0,24266361.583600793,,273.90326525812407,213267.1916188074,278.6462624857909,0.0,240160.4073579654,1.3932313124289546,0.0,1.3932313124289546,4966.101810813755
gn2_supply_4500psi,Node,7.1,24266361.583600793,,273.90326525812407,213267.1916188074,278.6462624857909,0.0,240160.4073579654,1.3932313124289546,0.0,1.3932313124289546,4966.101810813755
gn2_supply_4500psi,Node,7.1,24266361.583600793,,273.90326525812407,213267.1916188074,278.6462624857909,0.0,240160.4073579654,1.3932313124289546,0.0,1.3932313124289546,4966.101810813755
gn2_supply_4500psi,Node,7.2,24266361.583600793,,273.90326525812407,213267.1916188074,278.6462624857909,0.0,240160.4073579654,1.3932313124289546,0.0,1.3932313124289546,4966.101810813755
gn2_supply_4500psi,Node,7.2,24178827.068019215,,273.6281831913614,212727.13253119803,278.19651384191525,0.0,239845.7574208663,1.3909825692095763,0.0,1.3909825692095763,4966.100882317913
gn2_supply_4500psi,Node,7.2,24091841.150441926,,273.35406066074484,212189.59760502298,277.748280000337,0.0,239532.57486010584,1.388741400001685,0.0,1.388741400001685,4966.099958851795
gn2_supply_4500psi,Node,7.3,24005398.786571722,,273.08089124513054,211654.56768044346,277.3015516796549,0.0,239220.84792115932,1.3865077583982746,0.0,1.3865077583982746,4966.09904036998
gn2_supply_4500psi,Node,7.4,23919494.993000675,,272.8086685851673,211122.0238007812,276.856319682285,0.0,238910.5649784778,1.3842815984114252,0.0,1.3842815984114252,4966.09812682759
gn2_supply_4500psi,Node,7.4,23834124.846303314,,272.5373863825266,210591.94720976506,276.4125748934651,0.0,238601.71453370218,1.3820628744673256,0.0,1.3820628744673256,4966.097218180285
