component,kind,time,CdA,Hdot,Q,dP,mdot,qdot,state
ullage_vent_to_atmosphere,Connection,3.4,5e-06,-179025.52325134227,,3406653.3310568477,0.3578601164156046,0,1
ullage_vent_to_atmosphere,Connection,3.4,5e-06,-178360.30320764982,,3380989.624759797,0.3565061252260068,0,1
ullage_vent_to_atmosphere,Connection,3.5,5e-06,-177700.63288228514,,3355640.3133636885,0.35516370542928827,0,1
ullage_vent_to_atmosphere,Connection,3.5,5e-06,-177049.04278490678,,3330699.478057112,0.3538379969426426,0,1
ullage_vent_to_atmosphere,Connection,3.6,5e-06,-176405.32611937166,,3306155.5615074146,0.35252856813337174,0,1
ullage_vent_to_atmosphere,Connection,3.6,5e-06,-177246.30982216232,,3338239.9714434394,0.35423932333182523,0,1
ullage_vent_to_atmosphere,Connection,3.7,5e-06,-178066.37671418246,,3369682.508478962,0.3559079551483109,0,1
ullage_vent_to_atmosphere,Connection,3.7,5e-06,-178862.91005052792,,3400370.449389199,0.35752910711597685,0,1
ullage_vent_to_atmosphere,Connection,3.8,5e-06,-178220.7255858437,,3375617.7139223656,0.3562220638952304,0,1
ullage_vent_to_atmosphere,Connection,3.8,5e-06,-177584.09460401963,,3351172.4435495543,0.3549265801022464,0,1
ullage_vent_to_atmosphere,Connection,3.9,5e-06,-176954.99334290394,,3327107.596508005,0.35364666830524427,0,1
ullage_vent_to_atmosphere,Connection,3.9,5e-06,-176333.24096685683,,3303412.976613492,0.3523819507933154,0,1
ullage_vent_to_atmosphere,Connection,4.0,5e-06,-177126.04021942514,,3333641.6284492644,0.35399464009772713,0,1
ullage_vent_to_atmosphere,Connection,4.0,5e-06,-177899.30710151728,,3363264.310111534,0.3555679758617213,0,1
ullage_vent_to_atmosphere,Connection,4.0,5e-06,-178650.94959994595,,3392190.054667736,0.357097673518511,0,1
ullage_vent_to_atmosphere,Connection,4.1,5e-06,-178030.69347033507,,3368311.1520726997,0.35583533984803534,0,1
ullage_vent_to_atmosphere,Connection,4.2,5e-06,-177415.93829516237,,3344731.119339507,0.35458444041348997,0,1
ullage_vent_to_atmosphere,Connection,4.2,5e-06,-176808.2105584711,,3321505.8041963843,0.35334807310636535,0,1
ullage_vent_to_atmosphere,Connection,4.2,5e-06,-176207.3513757365,,3298626.17706682,0.35212590585850795,0,1
ullage_vent_to_atmosphere,Connection,4.3,5e-06,-176956.25037996043,,3327155.5911700884,0.35364922551084743,0,1
ullage_vent_to_atmosphere,Connection,4.4,5e-06,-177686.8793590122,,3355112.8657056424,0.35513572011456335,0,1
ullage_vent_to_atmosphere,Connection,4.4,5e-06,-178397.57792812775,,3382424.9698499516,0.35658198693301335,0,1
ullage_vent_to_atmosphere,Connection,4.5,5e-06,-177798.17905711386,,3359382.454453161,0.3553621932800967,0,1
ullage_vent_to_atmosphere,Connection,4.5,5e-06,-177204.18910724344,,3336629.1665302212,0.3541536295542082,0,1
ullage_vent_to_atmosphere,Connection,4.5,5e-06,-176616.76769674147,,3314207.030519891,0.35295864764250323,0,1
ullage_vent_to_atmosphere,Connection,4.6,5e-06,-176035.77461767916,,3292108.021571043,0.35177695434853096,0,1
ullage_vent_to_atmosphere,Connection,4.7,5e-06,-176744.53112678058,,3319077.089023622,0.3532185363988778,0,1
ullage_vent_to_atmosphere,Connection,4.7,5e-06,-177436.17166690624,,3345505.8271652386,0.35462560736004795,0,1
ullage_vent_to_atmosphere,Connection,4.8,5e-06,-178109.39094304474,,3371335.993099731,0.3559954900473017,0,1
ullage_vent_to_atmosphere,Connection,4.8,5e-06,-178764.66692935379,,3396577.5750493,0.3573291352279466,0,1
ullage_vent_to_atmosphere,Connection,4.9,5e-06,-178183.11177119467,,3374170.8392731175,0.356145516257464,0,1
ullage_vent_to_atmosphere,Connection,4.9,5e-06,-177607.15650251813,,3352056.348439475,0.35497350443898046,0,1
ullage_vent_to_atmosphere,Connection,5.0,5e-06,-177037.36083524715,,3330253.217577098,0.35381423157265196,0,1
ullage_vent_to_atmosphere,Connection,5.0,5e-06,-176473.60428731228,,3308754.401595638,0.35266744525336047,0,1
ullage_vent_to_atmosphere,Connection,5.1,5e-06,-177128.50283543777,,3333735.749939748,0.3539996500913043,0,1
ullage_vent_to_atmosphere,Connection,5.1,5e-06,-177767.51962469422,,3358206.0386490095,0.35529980654209,0,1
ullage_vent_to_atmosphere,Connection,5.2,5e-06,-178389.91363122273,,3382129.813199201,0.3565663884441335,0,1
